Results Table 1
,Specimen label,Width,Thickness,Length,Tensile strain (Displacement) at Break (Standard),Maximum Tensile stress
,,(mm),(mm),(mm),(%),(MPa)
"1","Brass_1","12.57","2.84","73.58","39.58","438.43"
"2","Brass2_1","12.83","3.20","72.29","16.63","369.21"
"3","Brass2_2","12.01","2.92","82.25","10.40","444.12"
"4","Brass2_3","11.73","2.87","89.03","13.26","467.41"

1,Time,Displacement,Force
,(s),(mm),(N)
"","71.5900","15.1359","15298.5586"
"","71.6900","15.1578","15301.9902"
"","71.7900","15.1791","15305.3301"
"","71.8900","15.1998","15331.9717"
"","71.9900","15.2210","15338.1680"
"","72.0900","15.2417","15358.1914"
"","72.1900","15.2640","15368.7002"
"","72.2900","15.2843","15371.4355"
"","72.3900","15.3059","15380.8799"
"","72.4900","15.3265","15377.9600"
"","72.5900","15.3480","15383.9336"
"","72.6900","15.3696","15382.6445"
"","72.7900","15.3899","15401.5127"
"","72.8900","15.4115","15410.4580"
"","72.9900","15.4322","15427.2754"
"","73.0900","15.4543","15440.5449"
"","73.1900","15.4750","15441.2139"
"","73.2900","15.4963","15454.9434"
"","73.3900","15.5171","15447.7607"
"","73.4900","15.5383","15454.2461"
"","73.5900","15.5602","15438.1484"
"","73.6900","15.5804","15440.9248"
"","73.7900","15.6021","15438.1875"
"","73.8900","15.6225","15452.0811"
"","73.9900","15.6446","15456.8135"
"","74.0900","15.6655","15455.9717"
"","74.1900","15.6864","15476.6621"
"","74.2900","15.7077","15468.9238"
"","74.3900","15.7287","15479.6973"
"","74.4900","15.7510","15476.2666"
"","74.5900","15.7710","15475.4014"
"","74.6900","15.7929","15474.5029"
"","74.7900","15.8133","15472.9531"
"","74.8900","15.8351","15475.0732"
"","74.9900","15.8563","15464.5498"
"","75.0900","15.8770","15473.1426"
"","75.1900","15.8984","15461.8477"
"","75.2900","15.9190","15465.2490"
"","75.3900","15.9412","15462.8066"
"","75.4900","15.9615","15459.7373"
"","75.5900","15.9832","15462.9062"
"","75.6900","16.0039","15461.3467"
"","75.7900","16.0252","15468.2012"
"","75.8900","16.0471","15461.6836"
"","75.9900","16.0675","15470.6895"
"","76.0900","16.0890","15465.1221"
"","76.1900","16.1094","15468.0957"
"","76.2900","16.1316","15467.4336"
"","76.3900","16.1522","15460.9111"
"","76.4900","16.1736","15468.1172"
"","76.5900","16.1944","15459.5078"
"","76.6900","16.2156","15464.5850"
"","76.7900","16.2376","15454.6826"
"","76.8900","16.2577","15456.1807"
"","76.9900","16.2795","15449.0996"
"","77.0900","16.2998","15446.9355"
"","77.1900","16.3220","15443.7559"
"","77.2900","16.3429","15433.5273"
"","77.3900","16.3641","15444.0820"
"","77.4900","16.3851","15437.1455"
"","77.5900","16.4060","15443.0732"
"","77.6900","16.4282","15442.0586"
"","77.7900","16.4482","15443.7021"
"","77.8900","16.4699","15446.0205"
"","77.9900","16.4906","15448.2979"
"","78.0900","16.5123","15455.0928"
"","78.1900","16.5337","15448.4238"
"","78.2900","16.5543","15460.0527"
"","78.3900","16.5758","15452.7129"
"","78.4900","16.5964","15457.3779"
"","78.5900","16.6185","15451.5068"
"","78.6900","16.6390","15440.5088"
"","78.7900","16.6607","15437.4492"
"","78.8900","16.6812","15419.1982"
"","78.9900","16.7025","15413.1318"
"","79.0900","16.7244","15391.4766"
"","79.1900","16.7447","15387.6768"
"","79.2900","16.7663","15375.2012"
"","79.3900","16.7867","15373.7725"
"","79.4900","16.8089","15371.8965"
"","79.5900","16.8294","15361.4551"
"","79.6900","16.8509","15366.3066"
"","79.7900","16.8716","15358.9951"
"","79.8900","16.8930","15363.8018"
"","79.9900","16.9150","15358.3018"
"","80.0900","16.9351","15360.4775"
"","80.1900","16.9570","15358.8359"
"","80.2900","16.9769","15359.4268"
"","80.3900","16.9994","15362.5801"
"","80.4900","17.0203","15355.8525"
"","80.5900","17.0411","15365.2217"
"","80.6900","17.0624","15359.0322"
"","80.7900","17.0833","15364.5547"
"","80.8900","17.1055","15361.9258"
"","80.9900","17.1256","15360.0420"
"","81.0900","17.1475","15363.6162"
"","81.1900","17.1679","15362.6055"
"","81.2900","17.1895","15366.4170"
"","81.3900","17.2111","15359.0176"
"","81.4900","17.2317","15371.1855"
"","81.5900","17.2532","15362.6533"
"","81.6900","17.2736","15368.0264"
"","81.7900","17.2959","15369.1758"
"","81.8900","17.3162","15363.4326"
"","81.9900","17.3378","15370.7891"
"","82.0900","17.3584","15366.9941"
"","82.1900","17.3798","15372.9336"
"","82.2900","17.4017","15366.1494"
"","82.3900","17.4219","15375.0225"
"","82.4900","17.4437","15367.8057"
"","82.5900","17.4641","15371.7520"
"","82.6900","17.4862","15373.8428"
"","82.7900","17.5070","15367.4082"
"","82.8900","17.5284","15374.3799"
"","82.9900","17.5491","15365.1787"
"","83.0900","17.5700","15369.0439"
"","83.1900","17.5923","15354.0059"
"","83.2900","17.6124","15352.7588"
"","83.3900","17.6342","15342.9971"
"","83.4900","17.6547","15334.2490"
"","83.5900","17.6766","15321.1582"
"","83.6900","17.6977","15307.6143"
"","83.7900","17.7185","15330.1104"
"","83.8900","17.7397","15334.4111"
"","83.9900","17.7607","15357.8105"
"","84.0900","17.7828","15367.4443"
"","84.1900","17.8030","15377.8125"
"","84.2900","17.8247","15389.6924"
"","84.3900","17.8452","15397.1416"
"","84.4900","17.8669","15410.0850"
"","84.5900","17.8885","15404.0918"
"","84.6900","17.9089","15424.3262"
"","84.7900","17.9304","15418.7129"
"","84.8900","17.9509","15428.5771"
"","84.9900","17.9731","15431.9014"
"","85.0900","17.9936","15431.9316"
"","85.1900","18.0153","15440.9756"
"","85.2900","18.0358","15439.0361"
"","85.3900","18.0572","15450.3408"
"","85.4900","18.0790","15444.3633"
"","85.5900","18.0993","15455.7676"
"","85.6900","18.1211","15451.7354"
"","85.7900","18.1415","15459.4150"
"","85.8900","18.1636","15461.2686"
"","85.9900","18.1843","15455.5781"
"","86.0900","18.2058","15469.5000"
"","86.1900","18.2266","15459.2578"
"","86.2900","18.2475","15471.1348"
"","86.3900","18.2697","15466.0166"
"","86.4900","18.2898","15469.5127"
"","86.5900","18.3116","15469.0088"
"","86.6900","18.3320","15469.5479"
"","86.7900","18.3536","15479.9502"
"","86.8900","18.3752","15464.2285"
"","86.9900","18.3959","15480.1055"
"","87.0900","18.4170","15472.4268"
"","87.1900","18.4379","15479.7031"
"","87.2900","18.4603","15475.3281"
"","87.3900","18.4804","15474.3584"
"","87.4900","18.5019","15477.5918"
"","87.5900","18.5224","15476.1191"
"","87.6900","18.5441","15482.0186"
"","87.7900","18.5657","15475.0049"
"","87.8900","18.5863","15487.9766"
"","87.9900","18.6078","15477.8477"
"","88.0900","18.6283","15485.8750"
"","88.1900","18.6505","15484.7949"
"","88.2900","18.6710","15478.6152"
"","88.3900","18.6924","15484.9912"
"","88.4900","18.7133","15480.5791"
"","88.5900","18.7346","15488.0615"
"","88.6900","18.7564","15481.9639"
"","88.7900","18.7767","15491.7598"
"","88.8900","18.7985","15486.8584"
"","88.9900","18.8189","15491.4648"
"","89.0900","18.8408","15493.9355"
"","89.1900","18.8617","15486.3682"
"","89.2900","18.8829","15496.4912"
"","89.3900","18.9039","15489.7217"
"","89.4900","18.9248","15498.5439"
"","89.5900","18.9471","15495.9365"
"","89.6900","18.9671","15502.6797"
"","89.7900","18.9890","15507.5625"
"","89.8900","19.0094","15516.7578"
"","89.9900","19.0311","15529.1592"
"","90.0900","19.0524","15536.1641"
"","90.1900","19.0731","15561.8594"
"","90.2900","19.0944","15565.5371"
"","90.3900","19.1150","15583.6924"
"","90.4900","19.1374","15582.3408"
"","90.5900","19.1577","15584.2197"
"","90.6900","19.1795","15584.3896"
"","90.7900","19.1999","15581.9502"
"","90.8900","19.2215","15583.6553"
"","90.9900","19.2431","15570.7051"
"","91.0900","19.2637","15578.2031"
"","91.1900","19.2852","15566.6816"
"","91.2900","19.3058","15571.2422"
"","91.3900","19.3279","15568.3594"
"","91.4900","19.3483","15562.5020"
"","91.5900","19.3699","15566.4590"
"","91.6900","19.3906","15558.6582"
"","91.7900","19.4118","15563.6250"
"","91.8900","19.4337","15554.4023"
"","91.9900","19.4540","15558.5791"
"","92.0900","19.4758","15551.7354"
"","92.1900","19.4961","15553.6904"
"","92.2900","19.5182","15553.6074"
"","92.3900","19.5391","15543.8213"
"","92.4900","19.5602","15553.9766"
"","92.5900","19.5813","15542.8779"
"","92.6900","19.6021","15549.2109"
"","92.7900","19.6243","15541.1826"
"","92.8900","19.6444","15540.6133"
"","92.9900","19.6663","15536.1992"
"","93.0900","19.6867","15538.4092"
"","93.1900","19.7080","15537.0000"
"","93.2900","19.7298","15530.3018"
"","93.3900","19.7505","15537.9443"
"","93.4900","19.7715","15524.4424"
"","93.5900","19.7924","15528.8115"
"","93.6900","19.8148","15519.7930"
"","93.7900","19.8351","15514.2920"
"","93.8900","19.8568","15511.6367"
"","93.9900","19.8775","15506.2168"
"","94.0900","19.8989","15509.3965"
"","94.1900","19.9204","15500.8418"
"","94.2900","19.9410","15511.0566"
"","94.3900","19.9624","15505.5928"
"","94.4900","19.9830","15512.3965"
"","94.5900","20.0051","15515.6104"
"","94.6900","20.0257","15513.1650"
"","94.7900","20.0471","15523.1924"
"","94.8900","20.0680","15522.2969"
"","94.9900","20.0892","15530.7129"
"","95.0900","20.1112","15525.6016"
"","95.1900","20.1312","15535.5107"
"","95.2900","20.1533","15532.2461"
"","95.3900","20.1736","15534.6689"
"","95.4900","20.1955","15540.1143"
"","95.5900","20.2164","15533.3506"
"","95.6900","20.2375","15540.9512"
"","95.7900","20.2585","15528.7910"
"","95.8900","20.2793","15528.9141"
"","95.9900","20.3014","15514.9902"
"","96.0900","20.3217","15510.9658"
"","96.1900","20.3435","15511.3486"
"","96.2900","20.3640","15516.7256"
"","96.3900","20.3859","15525.8115"
"","96.4900","20.4071","15524.6045"
"","96.5900","20.4279","15538.5107"
"","96.6900","20.4492","15532.9434"
"","96.7900","20.4698","15542.1484"
"","96.8900","20.4920","15543.8379"
"","96.9900","20.5122","15540.5342"
"","97.0900","20.5341","15546.6523"
"","97.1900","20.5546","15546.5127"
"","97.2900","20.5760","15552.3477"
"","97.3900","20.5977","15542.6963"
"","97.4900","20.6183","15554.0527"
"","97.5900","20.6399","15542.8857"
"","97.6900","20.6603","15547.5010"
"","97.7900","20.6826","15546.9287"
"","97.8900","20.7031","15541.2812"
"","97.9900","20.7245","15547.0703"
"","98.0900","20.7453","15540.0752"
"","98.1900","20.7665","15546.6113"
"","98.2900","20.7885","15536.6328"
"","98.3900","20.8085","15545.2002"
"","98.4900","20.8304","15540.6816"
"","98.5900","20.8508","15545.3145"
"","98.6900","20.8726","15549.2139"
"","98.7900","20.8937","15543.1436"
"","98.8900","20.9147","15555.3027"
"","98.9900","20.9359","15548.2158"
"","99.0900","20.9569","15556.7812"
"","99.1900","20.9790","15555.2539"
"","99.2900","20.9992","15555.5430"
"","99.3900","21.0209","15558.8281"
"","99.4900","21.0414","15559.7656"
"","99.5900","21.0631","15564.9912"
"","99.6900","21.0841","15560.9150"
"","99.7900","21.1052","15568.9414"
"","99.8900","21.1266","15562.5342"
"","99.9900","21.1469","15568.2217"
"","100.0900","21.1693","15568.9150"
"","100.1900","21.1897","15564.5771"
"","100.2900","21.2115","15570.2744"
"","100.3900","21.2321","15567.9805"
"","100.4900","21.2536","15573.7949"
"","100.5900","21.2753","15564.0391"
"","100.6900","21.2955","15574.2939"
"","100.7900","21.3172","15566.1299"
"","100.8900","21.3378","15571.1387"
"","100.9900","21.3600","15571.2393"
"","101.0900","21.3803","15567.9805"
"","101.1900","21.4019","15573.8340"
"","101.2900","21.4224","15569.8760"
"","101.3900","21.4437","15576.1123"
"","101.4900","21.4657","15569.4619"
"","101.5900","21.4859","15576.8945"
"","101.6900","21.5077","15572.8760"
"","101.7900","21.5283","15578.7881"
"","101.8900","21.5502","15580.7871"
"","101.9900","21.5711","15576.6709"
"","102.0900","21.5923","15587.8721"
"","102.1900","21.6131","15579.5752"
"","102.2900","21.6340","15586.9365"
"","102.3900","21.6560","15582.5898"
"","102.4900","21.6763","15585.0439"
"","102.5900","21.6982","15586.4980"
"","102.6900","21.7188","15591.3320"
"","102.7900","21.7405","15594.3496"
"","102.8900","21.7617","15587.0195"
"","102.9900","21.7826","15598.6543"
"","103.0900","21.8038","15587.0820"
"","103.1900","21.8245","15593.3096"
"","103.2900","21.8468","15590.2715"
"","103.3900","21.8671","15586.5518"
"","103.4900","21.8888","15589.9121"
"","103.5900","21.9093","15585.6104"
"","103.6900","21.9309","15590.4199"
"","103.7900","21.9525","15580.0518"
"","103.8900","21.9728","15587.5059"
"","103.9900","21.9945","15578.0283"
"","104.0900","22.0149","15578.9971"
"","104.1900","22.0371","15578.3613"
"","104.2900","22.0577","15571.7256"
"","104.3900","22.0791","15579.2090"
"","104.4900","22.0998","15576.1953"
"","104.5900","22.1212","15583.1533"
"","104.6900","22.1431","15577.0928"
"","104.7900","22.1632","15583.0000"
"","104.8900","22.1851","15579.4648"
"","104.9900","22.2054","15581.7627"
"","105.0900","22.2274","15584.9648"
"","105.1900","22.2484","15580.5166"
"","105.2900","22.2696","15590.3916"
"","105.3900","22.2905","15584.2764"
"","105.4900","22.3115","15591.5186"
"","105.5900","22.3335","15590.6875"
"","105.6900","22.3538","15591.7998"
"","105.7900","22.3757","15595.1533"
"","105.8900","22.3961","15600.1436"
"","105.9900","22.4178","15612.7568"
"","106.0900","22.4389","15618.6387"
"","106.1900","22.4599","15653.6533"
"","106.2900","22.4813","15661.5732"
"","106.3900","22.5018","15678.4893"
"","106.4900","22.5241","15681.7227"
"","106.5900","22.5444","15675.8379"
"","106.6900","22.5661","15680.5840"
"","106.7900","22.5866","15674.5996"
"","106.8900","22.6081","15677.9229"
"","106.9900","22.6298","15663.5361"
"","107.0900","22.6501","15670.6406"
"","107.1900","22.6719","15657.8438"
"","107.2900","22.6922","15659.5898"
"","107.3900","22.7145","15656.0166"
"","107.4900","22.7351","15648.2090"
"","107.5900","22.7566","15654.6396"
"","107.6900","22.7773","15646.0420"
"","107.7900","22.7985","15653.5332"
"","107.8900","22.8204","15642.8184"
"","107.9900","22.8406","15649.1924"
"","108.0900","22.8623","15643.9062"
"","108.1900","22.8828","15645.4268"
"","108.2900","22.9049","15646.9551"
"","108.3900","22.9258","15639.0312"
"","108.4900","22.9469","15648.7305"
"","108.5900","22.9679","15637.1250"
"","108.6900","22.9887","15644.3359"
"","108.7900","23.0110","15635.7646"
"","108.8900","23.0311","15637.2236"
"","108.9900","23.0530","15634.4639"
"","109.0900","23.0734","15632.7207"
"","109.1900","23.0952","15633.9404"
"","109.2900","23.1165","15624.0596"
"","109.3900","23.1371","15634.3672"
"","109.4900","23.1585","15619.3604"
"","109.5900","23.1791","15625.2324"
"","109.6900","23.2014","15619.6416"
"","109.7900","23.2216","15614.9072"
"","109.8900","23.2432","15616.8867"
"","109.9900","23.2639","15612.0596"
"","110.0900","23.2854","15615.8506"
"","110.1900","23.3071","15605.8535"
"","110.2900","23.3275","15612.5938"
"","110.3900","23.3493","15603.4766"
"","110.4900","23.3698","15607.0518"
"","110.5900","23.3918","15606.8545"
"","110.6900","23.4124","15599.0898"
"","110.7900","23.4336","15607.2217"
"","110.8900","23.4545","15598.9150"
"","110.9900","23.4757","15602.3516"
"","111.0900","23.4978","15595.5615"
"","111.1900","23.5178","15600.5098"
"","111.2900","23.5397","15594.9131"
"","111.3900","23.5602","15596.8652"
"","111.4900","23.5822","15598.5381"
"","111.5900","23.6031","15587.4180"
"","111.6900","23.6242","15599.8271"
"","111.7900","23.6453","15588.7217"
"","111.8900","23.6661","15595.5430"
"","111.9900","23.6884","15586.5918"
"","112.0900","23.7084","15588.0693"
"","112.1900","23.7304","15586.7529"
"","112.2900","23.7508","15585.3701"
"","112.3900","23.7723","15588.5410"
"","112.4900","23.7939","15578.4453"
"","112.5900","23.8140","15590.2129"
"","112.6900","23.8360","15574.6836"
"","112.7900","23.8565","15581.8564"
"","112.8900","23.8784","15578.0674"
"","112.9900","23.8991","15573.2529"
"","113.0900","23.9209","15577.3984"
"","113.1900","23.9416","15572.7383"
"","113.2900","23.9628","15579.5830"
"","113.3900","23.9846","15568.0654"
"","113.4900","24.0047","15575.4150"
"","113.5900","24.0264","15567.8262"
"","113.6900","24.0468","15569.5918"
"","113.7900","24.0690","15571.0684"
"","113.8900","24.0898","15564.5908"
"","113.9900","24.1111","15576.3564"
"","114.0900","24.1321","15568.1416"
"","114.1900","24.1529","15578.3926"
"","114.2900","24.1753","15568.6680"
"","114.3900","24.1952","15573.3066"
"","114.4900","24.2172","15568.7080"
"","114.5900","24.2376","15572.2646"
"","114.6900","24.2597","15575.0605"
"","114.7900","24.2805","15565.2012"
"","114.8900","24.3015","15578.6455"
"","114.9900","24.3226","15567.5068"
"","115.0900","24.3434","15575.0273"
"","115.1900","24.3656","15568.7061"
"","115.2900","24.3855","15568.2090"
"","115.3900","24.4075","15568.5674"
"","115.4900","24.4280","15565.6787"
"","115.5900","24.4498","15569.3350"
"","115.6900","24.4712","15560.0859"
"","115.7900","24.4917","15569.7568"
"","115.8900","24.5133","15560.8164"
"","115.9900","24.5339","15564.4287"
"","116.0900","24.5560","15561.0459"
"","116.1900","24.5763","15554.1699"
"","116.2900","24.5978","15559.6719"
"","116.3900","24.6186","15555.7256"
"","116.4900","24.6399","15562.5957"
"","116.5900","24.6618","15557.0996"
"","116.6900","24.6821","15567.4414"
"","116.7900","24.7040","15561.6279"
"","116.8900","24.7245","15564.4180"
"","116.9900","24.7463","15568.2070"
"","117.0900","24.7672","15559.8281"
"","117.1900","24.7884","15569.9727"
"","117.2900","24.8094","15563.0557"
"","117.3900","24.8305","15572.9385"
"","117.4900","24.8526","15563.1094"
"","117.5900","24.8726","15567.9736"
"","117.6900","24.8943","15565.8555"
"","117.7900","24.9149","15567.1240"
"","117.8900","24.9368","15568.4141"
"","117.9900","24.9577","15558.5264"
"","118.0900","24.9787","15573.1250"
"","118.1900","24.9999","15558.5215"
"","118.2900","25.0207","15566.8301"
"","118.3900","25.0431","15562.6016"
"","118.4900","25.0632","15558.8848"
"","118.5900","25.0849","15563.4688"
"","118.6900","25.1054","15558.9863"
"","118.7900","25.1270","15563.1582"
"","118.8900","25.1485","15552.7295"
"","118.9900","25.1689","15560.4375"
"","119.0900","25.1905","15555.5557"
"","119.1900","25.2111","15555.6475"
"","119.2900","25.2332","15554.9648"
"","119.3900","25.2535","15551.3789"
"","119.4900","25.2753","15556.7617"
"","119.5900","25.2960","15550.9922"
"","119.6900","25.3175","15559.1045"
"","119.7900","25.3393","15550.3379"
"","119.8900","25.3596","15559.9609"
"","119.9900","25.3813","15554.2480"
"","120.0900","25.4017","15559.1279"
"","120.1900","25.4239","15562.5879"
"","120.2900","25.4446","15554.7109"
"","120.3900","25.4657","15566.4219"
"","120.4900","25.4866","15559.0850"
"","120.5900","25.5077","15568.5156"
"","120.6900","25.5298","15562.6816"
"","120.7900","25.5499","15565.9492"
"","120.8900","25.5717","15565.4629"
"","120.9900","25.5921","15566.4922"
"","121.0900","25.6141","15569.4766"
"","121.1900","25.6354","15558.2998"
"","121.2900","25.6560","15574.8223"
"","121.3900","25.6773","15562.3223"
"","121.4900","25.6980","15571.8398"
"","121.5900","25.7203","15566.8857"
"","121.6900","25.7403","15563.5830"
"","121.7900","25.7620","15569.2344"
"","121.8900","25.7828","15563.9844"
"","121.9900","25.8042","15570.6172"
"","122.0900","25.8259","15557.4736"
"","122.1900","25.8465","15570.4512"
"","122.2900","25.8678","15555.6426"
"","122.3900","25.8886","15558.9219"
"","122.4900","25.9107","15554.9688"
"","122.5900","25.9311","15541.0918"
"","122.6900","25.9526","15548.4961"
"","122.7900","25.9734","15534.2119"
"","122.8900","25.9948","15542.8750"
"","122.9900","26.0166","15528.3828"
"","123.0900","26.0368","15534.5918"
"","123.1900","26.0586","15527.8564"
"","123.2900","26.0791","15528.3350"
"","123.3900","26.1011","15527.6914"
"","123.4900","26.1218","15516.3604"
"","123.5900","26.1431","15528.1143"
"","123.6900","26.1639","15516.0654"
"","123.7900","26.1849","15524.4336"
"","123.8900","26.2073","15513.9043"
"","123.9900","26.2273","15516.0742"
"","124.0900","26.2491","15514.1475"
"","124.1900","26.2695","15511.4619"
"","124.2900","26.2913","15515.5566"
"","124.3900","26.3126","15503.1074"
"","124.4900","26.3334","15515.6494"
"","124.5900","26.3546","15501.7334"
"","124.6900","26.3753","15510.1191"
"","124.7900","26.3975","15504.1943"
"","124.8900","26.4178","15496.9170"
"","124.9900","26.4395","15501.8564"
"","125.0900","26.4601","15496.2334"
"","125.1900","26.4818","15502.1338"
"","125.2900","26.5033","15488.1924"
"","125.3900","26.5239","15500.4561"
"","125.4900","26.5449","15487.5498"
"","125.5900","26.5659","15492.4004"
"","125.6900","26.5882","15488.3672"
"","125.7900","26.6083","15478.5605"
"","125.8900","26.6299","15486.9912"
"","125.9900","26.6508","15474.6934"
"","126.0900","26.6722","15482.0693"
"","126.1900","26.6939","15467.1807"
"","126.2900","26.7142","15473.4971"
"","126.3900","26.7358","15464.0703"
"","126.4900","26.7563","15463.7979"
"","126.5900","26.7783","15460.2510"
"","126.6900","26.7991","15446.9375"
"","126.7900","26.8203","15457.6719"
"","126.8900","26.8415","15442.9082"
"","126.9900","26.8625","15451.0264"
"","127.0900","26.8845","15440.4121"
"","127.1900","26.9047","15439.5107"
"","127.2900","26.9263","15436.7607"
"","127.3900","26.9468","15429.8115"
"","127.4900","26.9685","15431.7217"
"","127.5900","26.9899","15414.9668"
"","127.6900","27.0107","15425.6748"
"","127.7900","27.0320","15412.9727"
"","127.8900","27.0529","15418.5488"
"","127.9900","27.0750","15412.8252"
"","128.0900","27.0952","15404.2051"
"","128.1900","27.1168","15405.3408"
"","128.2900","27.1374","15395.4043"
"","128.3900","27.1590","15396.7354"
"","128.4900","27.1805","15381.4453"
"","128.5900","27.2011","15389.0879"
"","128.6900","27.2226","15375.6094"
"","128.7900","27.2433","15379.0068"
"","128.8900","27.2653","15373.5713"
"","128.9900","27.2858","15360.4746"
"","129.0900","27.3073","15365.4873"
"","129.1900","27.3280","15352.5967"
"","129.2900","27.3492","15355.1113"
"","129.3900","27.3712","15338.9111"
"","129.4900","27.3915","15340.9971"
"","129.5900","27.4133","15332.2842"
"","129.6900","27.4338","15326.4414"
"","129.7900","27.4557","15327.1484"
"","129.8900","27.4766","15309.7197"
"","129.9900","27.4976","15316.6797"
"","130.0900","27.5186","15297.6748"
"","130.1900","27.5395","15300.9307"
"","130.2900","27.5618","15289.3115"
"","130.3900","27.5820","15279.5400"
"","130.4900","27.6038","15278.6777"
"","130.5900","27.6242","15267.3799"
"","130.6900","27.6460","15268.0430"
"","130.7900","27.6673","15246.6719"
"","130.8900","27.6880","15252.5830"
"","130.9900","27.7093","15234.6641"
"","131.0900","27.7300","15233.4229"
"","131.1900","27.7524","15222.1484"
"","131.2900","27.7726","15209.0234"
"","131.3900","27.7942","15207.9854"
"","131.4900","27.8147","15192.3789"
"","131.5900","27.8364","15190.4434"
"","131.6900","27.8580","15170.9648"
"","131.7900","27.8784","15172.5488"
"","131.8900","27.8998","15150.5078"
"","131.9900","27.9203","15154.2051"
"","132.0900","27.9427","15135.5068"
"","132.1900","27.9632","15116.6377"
"","132.2900","27.9844","15120.3691"
"","132.3900","28.0055","15096.4688"
"","132.4900","28.0267","15094.4229"
"","132.5900","28.0486","15071.8223"
"","132.6900","28.0688","15064.8672"
"","132.7900","28.0905","15050.5586"
"","132.8900","28.1110","15036.8447"
"","132.9900","28.1329","15028.2275"
"","133.0900","28.1538","14999.9307"
"","133.1900","28.1750","14999.8623"
"","133.2900","28.1960","14971.3887"
"","133.3900","28.2170","14965.6445"
"","133.4900","28.2391","14942.3447"
"","133.5900","28.2592","14926.2812"
"","133.6900","28.2812","14908.8945"
"","133.7900","28.3017","14889.5566"
"","133.8900","28.3232","14874.2393"
"","133.9900","28.3445","14844.0645"
"","134.0900","28.3655","14835.6650"
"","134.1900","28.3866","14803.1387"
"","134.2900","28.4074","14788.9521"
"","134.3900","28.4296","14762.2188"
"","134.4900","28.4499","14734.3262"
"","134.5900","28.4715","14714.8711"
"","134.6900","28.4921","14685.4980"
"","134.7900","28.5137","14664.0303"
"","134.8900","28.5353","14622.1592"
"","134.9900","28.5558","14605.1484"
"","135.0900","28.5774","14564.6768"
"","135.1900","28.5977","14537.5088"
"","135.2900","28.6200","14504.8633"
"","135.3900","28.6406","14460.6592"
"","135.4900","28.6619","14435.3271"
"","135.5900","28.6826","14386.2773"
"","135.6900","28.7038","14356.1094"
"","135.7900","28.7259","14303.2627"
"","135.8900","28.7460","14265.5488"
"","135.9900","28.7680","14213.2881"
"","136.0900","28.7882","14168.9180"
"","136.1900","28.8103","14119.0469"
"","136.2900","28.8314","14053.2285"
"","136.3900","28.8524","14010.9062"
"","136.4900","28.8734","13940.7695"
"","136.5900","28.8944","13889.7461"
"","136.6900","28.9165","13811.1797"
"","136.7900","28.9367","13748.6045"
"","136.8900","28.9585","13673.8281"
"","136.9900","28.9790","13599.2842"
"","137.0900","29.0006","13523.2715"
"","137.1900","29.0221","13423.9121"
"","137.2900","29.0427","13349.3486"
"","137.3900","29.0640","13240.2168"
"","137.4900","29.0848","13148.2910"
"","137.5900","29.1071","13027.2344"
"","137.6900","29.1273","12901.1602"
"","137.7560","29.1415","12614.5381"
"","137.7580","29.1420","12351.4961"
"","137.7600","29.1424","11947.1631"
"","137.7620","29.1429","11432.6084"
"","137.7630","29.1431","11143.0068"
"","137.7640","29.1433","10835.9375"
"","137.7650","29.1436","10514.1289"
"","137.7660","29.1438","10179.8936"
"","137.7670","29.1440","9835.5264"
"","137.7680","29.1443","9483.2422"
"","137.7690","29.1445","9124.9814"
"","137.7700","29.1447","8762.5508"
"","137.7710","29.1450","8397.7148"
"","137.7720","29.1452","8032.0596"
"","137.7730","29.1455","7667.0059"
2,Time,Displacement,Force
,(s),(mm),(N)
"","0.0000","0.0000","590.9678"
"","0.1000","0.0046","671.5904"
"","0.1860","0.0159","927.6388"
"","0.2180","0.0272","1185.6820"
"","0.2540","0.0389","1440.6522"
"","0.3160","0.0516","1690.9031"
"","0.4020","0.0695","1942.0237"
"","0.4960","0.0894","2194.0571"
"","0.5900","0.1090","2446.1248"
"","0.6810","0.1291","2697.7598"
"","0.7810","0.1496","2946.4338"
"","0.8730","0.1698","3198.1609"
"","0.9730","0.1900","3434.9807"
"","1.0690","0.2107","3687.4133"
"","1.1690","0.2323","3933.7520"
"","1.2690","0.2527","4170.9321"
"","1.3690","0.2744","4417.0249"
"","1.4690","0.2947","4645.6289"
"","1.5670","0.3166","4895.6904"
"","1.6670","0.3371","5108.4312"
"","1.7670","0.3587","5346.3765"
"","1.8670","0.3793","5551.0542"
"","1.9670","0.4005","5767.2236"
"","2.0670","0.4226","5984.6504"
"","2.1670","0.4429","6176.3013"
"","2.2670","0.4647","6392.2881"
"","2.3670","0.4848","6580.1592"
"","2.4670","0.5070","6801.7417"
"","2.5670","0.5280","6978.5991"
"","2.6670","0.5490","7172.9204"
"","2.7670","0.5700","7354.8188"
"","2.8670","0.5909","7544.2017"
"","2.9670","0.6129","7744.4321"
"","3.0670","0.6333","7916.9521"
"","3.1670","0.6550","8119.0225"
"","3.2670","0.6756","8296.6523"
"","3.3670","0.6972","8495.3818"
"","3.4670","0.7187","8680.3047"
"","3.5670","0.7393","8863.6807"
"","3.6670","0.7608","9050.7119"
"","3.7670","0.7813","9226.2422"
"","3.8670","0.8035","9421.8535"
"","3.9670","0.8239","9585.1982"
"","4.0670","0.8454","9773.8838"
"","4.1670","0.8660","9935.6855"
"","4.2670","0.8874","10116.8086"
