4,Time,Displacement,Force
,(s),(mm),(N)
"","16.4360","3.4642","15539.5508"
"","16.5360","3.4858","15542.4062"
"","16.6360","3.5063","15542.9814"
"","16.7360","3.5281","15546.7061"
"","16.8360","3.5495","15538.4541"
"","16.9360","3.5701","15548.0283"
"","17.0360","3.5916","15540.2812"
"","17.1360","3.6120","15545.7627"
"","17.2360","3.6343","15545.4111"
"","17.3360","3.6549","15539.6641"
"","17.4360","3.6763","15546.1279"
"","17.5360","3.6968","15539.6719"
"","17.6360","3.7182","15545.9805"
"","17.7360","3.7402","15537.6377"
"","17.8360","3.7603","15543.2803"
"","17.9360","3.7822","15536.4932"
"","18.0360","3.8025","15537.9023"
"","18.1360","3.8247","15538.8398"
"","18.2360","3.8455","15527.8164"
"","18.3360","3.8666","15535.8057"
"","18.4360","3.8876","15525.7656"
"","18.5360","3.9087","15532.0625"
"","18.6360","3.9308","15522.4648"
"","18.7360","3.9509","15524.1475"
"","18.8360","3.9728","15520.4473"
"","18.9360","3.9932","15519.2061"
"","19.0360","4.0149","15521.6172"
"","19.1360","4.0362","15513.3281"
"","19.2360","4.0570","15530.6875"
"","19.3360","4.0781","15537.1602"
"","19.4360","4.0991","15559.3486"
"","19.5360","4.1213","15573.7520"
"","19.6360","4.1415","15583.7598"
"","19.7360","4.1633","15594.6641"
"","19.8360","4.1837","15598.0469"
"","19.9360","4.2054","15607.0020"
"","20.0360","4.2268","15598.3418"
"","20.1360","4.2473","15611.2256"
"","20.2360","4.2689","15604.0996"
"","20.3360","4.2890","15612.6650"
"","20.4360","4.3117","15612.6709"
"","20.5360","4.3320","15607.3691"
"","20.6360","4.3533","15614.7373"
"","20.7360","4.3742","15608.4580"
"","20.8360","4.3956","15614.1504"
"","20.9360","4.4175","15605.0947"
"","21.0360","4.4379","15613.9824"
"","21.1360","4.4598","15606.6377"
"","21.2360","4.4801","15612.9072"
"","21.3360","4.5020","15613.3164"
"","21.4360","4.5228","15603.6006"
"","21.5360","4.5440","15614.2178"
"","21.6360","4.5649","15604.1865"
"","21.7360","4.5859","15610.2451"
"","21.8360","4.6081","15603.6738"
"","21.9360","4.6282","15605.3682"
"","22.0360","4.6501","15603.8223"
"","22.1360","4.6706","15603.4961"
"","22.2360","4.6924","15607.1230"
"","22.3360","4.7136","15597.5566"
"","22.4360","4.7344","15608.0928"
"","22.5360","4.7556","15594.4629"
"","22.6360","4.7761","15601.7510"
"","22.7360","4.7986","15597.9023"
"","22.8360","4.8187","15594.1035"
"","22.9360","4.8405","15598.5830"
"","23.0360","4.8609","15596.3926"
"","23.1360","4.8824","15603.5303"
"","23.2360","4.9043","15591.3311"
"","23.3360","4.9246","15603.8594"
"","23.4360","4.9461","15591.5127"
"","23.5360","4.9666","15596.8760"
"","23.6360","4.9890","15598.4922"
"","23.7360","5.0095","15591.9570"
"","23.8360","5.0311","15602.3887"
"","23.9360","5.0518","15596.4766"
"","24.0360","5.0730","15605.6289"
"","24.1360","5.0949","15594.7891"
"","24.2360","5.1150","15602.0771"
"","24.3360","5.1367","15595.6670"
"","24.4360","5.1572","15600.1016"
"","24.5360","5.1794","15601.1377"
"","24.6360","5.2002","15593.5020"
"","24.7360","5.2214","15603.8447"
"","24.8360","5.2423","15595.3691"
